1770258685.17,0.984,0.51,1.03,0.148,0.5,0.052
1770258685.47,0.932,0.357,1.015,0.47,0.5,0.052
1770258685.67,0.978,0.403,1.01,0.0,0.5,0.052
1770258685.97,1.069,0.668,1.028,0.0,0.5,0.052
1770258686.27,1.044,0.249,1.036,0.0,0.5,0.051
1770258686.49,0.897,0.223,1.071,1.0,0.5,0.052
1770258686.78,1.128,0.407,1.073,0.13,0.5,0.051
1770258687.08,1.046,0.245,1.064,0.271,0.5,0.052
1770258687.28,1.138,0.211,1.035,0.0,0.5,0.052
1770258687.58,1.121,0.765,1.06,0.403,0.5,0.053
1770258687.78,1.079,0.261,1.067,0.481,0.5,0.053
1770258688.07,1.046,2.024,1.061,0.889,0.5,0.053
1770258688.28,1.14,0.598,1.027,0.0,0.5,0.053
1770258688.57,1.088,1.335,1.034,0.015,0.5,0.052
1770258688.87,1.215,0.919,1.055,0.0,0.5,0.051
1770258689.07,1.109,1.007,1.03,0.423,0.5,0.051
1770258689.37,1.025,0.12,0.987,1.0,0.5,0.051
1770258689.57,1.098,0.316,1.0,0.915,0.5,0.051
1770258690.97,0.675,0.49,0.857,1.0,0.5,0.055
1770258691.37,0.906,0.463,1.005,0.361,0.5,0.067
1770258691.57,0.838,0.176,1.104,0.035,0.5,0.072
1770258691.87,1.029,0.464,1.112,0.0,0.5,0.075
1770258692.07,1.015,0.34,1.095,0.0,0.5,0.074
1770258692.37,0.936,0.128,1.061,1.0,0.5,0.063
1770258692.57,0.705,0.893,1.048,0.846,0.5,0.06
1770258692.77,0.886,3.026,1.056,0.209,0.5,0.057
1770258693.07,0.92,0.365,1.004,0.054,0.5,0.055
1770258693.27,0.93,0.48,0.999,0.15,0.5,0.054
1770258693.47,1.043,0.202,1.007,0.0,0.5,0.053
1770258693.7,0.951,0.485,1.009,0.244,0.5,0.053
1770258693.97,1.024,0.572,1.02,0.015,0.5,0.053
1770258694.18,0.945,0.707,1.011,0.198,0.5,0.054
1770258694.47,0.964,0.407,0.998,0.254,0.5,0.054
1770258694.68,0.917,0.502,1.018,0.341,0.5,0.054
1770258694.97,0.91,0.249,0.983,0.177,0.5,0.054
1770258695.17,0.982,0.311,1.003,0.0,0.5,0.053
1770258695.48,0.969,1.107,0.961,0.946,0.5,0.053
1770258695.77,0.972,0.269,0.98,0.407,0.5,0.052
1770258696.07,1.042,0.562,0.963,0.0,0.5,0.052
1770258696.27,1.028,0.682,0.967,0.0,0.5,0.052
1770258696.48,1.019,0.639,0.947,0.0,0.5,0.051
1770258696.77,0.96,0.347,0.972,0.192,0.5,0.051
1770258696.97,0.915,0.62,0.964,0.705,0.5,0.051
1770258697.27,1.065,0.739,0.979,0.0,0.5,0.05
1770258697.57,0.826,0.896,1.006,1.0,0.5,0.051
1770258697.87,0.824,0.69,0.963,1.0,0.5,0.052
1770258838.91,1.017,0.306,0.955,0.022,0.5,0.061
1770258839.21,1.091,0.264,0.967,0.0,0.5,0.058
1770258839.41,1.057,0.208,0.922,0.0,0.5,0.056
1770258839.71,1.046,0.175,0.925,0.215,0.5,0.054
1770258839.93,1.026,0.237,0.933,1.0,0.5,0.054
1770258840.22,1.079,0.292,0.947,0.303,0.5,0.054
1770258840.51,1.015,0.576,0.959,1.0,0.5,0.054
1770258840.71,0.969,0.648,0.989,0.89,0.5,0.054
1770258840.91,0.947,0.461,0.988,0.949,0.5,0.054
1770258841.12,0.915,0.493,0.977,0.758,0.5,0.054
1770258841.41,0.916,0.578,0.97,0.989,0.5,0.055
1770258841.61,0.858,0.256,0.906,1.0,0.5,0.055
1770258841.81,0.964,0.394,0.9,0.0,0.5,0.055
1770258842.01,0.975,0.25,0.905,0.0,0.5,0.054
1770258842.21,1.017,0.165,0.943,0.0,0.5,0.053
1770258842.51,1.016,0.188,0.929,0.06,0.5,0.053
1770258842.71,1.018,0.115,0.933,0.0,0.5,0.052
1770258843.01,1.034,0.052,0.966,0.173,0.5,0.052
1770258843.3,1.069,0.084,0.966,0.0,0.5,0.052
1770258843.51,1.079,0.171,0.959,0.0,0.5,0.051
1770258843.81,1.062,0.152,0.951,0.261,0.5,0.051
1770258844.04,1.118,0.069,0.956,0.486,0.5,0.05
1770258844.31,1.092,0.27,0.973,0.9,0.5,0.05
1770258844.61,1.16,0.219,0.973,0.0,0.5,0.05
1770258844.81,1.092,0.113,0.974,0.412,0.5,0.05
1770258845.11,1.095,0.114,0.957,0.932,0.5,0.051
1770258845.4,1.029,0.087,0.986,0.616,0.5,0.051
1770258845.61,1.075,0.086,0.972,0.476,0.5,0.052
1770258845.9,1.097,0.076,0.984,0.004,0.5,0.051
1770258846.11,1.131,0.064,0.973,0.0,0.5,0.05
1770258846.31,1.152,0.143,0.962,0.0,0.5,0.05
1770258846.6,1.074,0.09,0.956,0.805,0.5,0.049
1770258846.8,1.042,0.122,0.975,0.34,0.5,0.049
1770258847.01,1.072,0.052,0.96,0.656,0.5,0.049
1770258847.22,1.086,0.188,0.968,0.653,0.5,0.049
1770258847.5,1.122,0.077,0.967,0.201,0.5,0.049
1770258847.7,1.119,0.111,0.962,0.194,0.5,0.049
1770258847.91,1.137,0.095,0.977,0.11,0.5,0.05
1770258848.11,1.041,0.213,0.965,0.696,0.5,0.05
1770258848.4,1.08,0.175,0.97,0.605,0.5,0.051
1770258848.61,1.041,0.166,0.939,0.209,0.5,0.052
